-1.231301383085627492e+02 -1.059834514550672457e+00
3.371041224880134450e+02 7.623855122175819510e+00
2.750960258796877724e+02 7.753152131800843172e+00
-2.387167565488609853e+02 -3.525182736823353480e+01
-1.390940566399577847e+02 1.207476198736017192e+00
3.188763289023295897e+02 -2.810771132325388333e+00
3.550602525141372325e+02 7.530701831829657245e+00
2.466335974519159038e+02 -1.655843665055844127e+01
-3.771689655532778129e+00 -3.603109236303357221e+01
2.838422476447663030e+02 -6.361860804858204155e+00
4.690593503092666197e+02 5.458923979087432876e+00
3.313133924615628700e+01 1.318710495721638054e+01
1.172903920098071922e+02 1.957861246799195598e+01
2.321329883841231094e+02 1.053010325964803684e+01
2.269532994201185829e+02 1.776058791556443861e+00
2.968521517343859273e+02 -4.452803088679360144e+00
2.520463919284405563e+02 5.212617588104982325e+00
1.851088573734928957e+02 8.318582024009357312e+00
6.718075184447478421e+01 1.452469021844407493e+01
1.224313264012050553e+02 2.750403869849136740e+01
2.671853332030438537e+02 1.405389008602252332e+01
2.971044146752864208e+02 8.415031614551132577e+00
2.522138850717703917e+02 1.525157024528310323e+01
4.570222149421967970e+02 3.697337926777060968e+00
4.018512740899960249e+02 -5.331400215799440900e+00
-1.911833967725067680e+02 -5.879376237956183360e+01
1.212791777537415356e+02 -3.641751488931709702e+01
3.190882728046859711e+02 9.193078195295798949e+00
8.708029256129844953e+01 1.022657268912596784e+01
3.410409001673490366e+02 5.750565586578861854e+00
3.693161455099829027e+01 2.170415928046012244e+00
1.850737134940792714e+02 8.520519018587782156e+00
3.088823866124960205e+02 -3.751656552173097570e+00
3.320892963829009545e+02 7.883728753439563697e+00
7.515313775202652380e+01 1.341382794481084773e+01
4.320097419228536637e+02 2.032946733749515733e+00
2.372066970872570266e+02 1.556196793290344793e+01
2.591483677337963059e+02 1.107881634772337698e+01
4.349577801123812719e+02 5.952602952394196040e-02
6.699069577012966192e+01 4.571457640410517165e+00
1.847364385253272019e+02 -1.051646316056530317e+01
4.220428736248792347e+02 4.244921941762457074e+00
1.398186631613137081e+02 -5.735552074296899505e+00
3.130609481628972048e+02 6.167094011040824775e+00
3.621296331136067579e+02 9.259295397921357917e+00
3.401150062142458523e+02 8.689734429642683722e+00
2.521094720610994671e+02 9.275870146862647658e+00
4.016959734817672825e+02 -1.542589026770663452e+01
3.751710923664663255e+02 1.318505025381468521e+01
1.830979291819103025e+02 9.553544319548748831e+00
1.219452413484444264e+02 1.588894278078230471e+00
2.815345691197325664e+02 -2.450826118654661556e+01
3.818267782342636565e+02 -9.189109755405683089e+00
3.670893800459941758e+02 7.188215890256337559e+00
3.671571746966122873e+02 1.119632022166127783e+01
3.691036009666215136e+02 8.175804911790431007e+00
3.950788364569409055e+02 6.679831873374463491e+00
2.810303687091012534e+02 2.535860067717754074e+00
4.050612878028858290e+02 4.451073669629209029e+00
1.672376418176758079e+02 1.673118572505876145e+01
1.164730003590556038e+02 -2.426602005979752263e+01
2.167845399781075741e+02 -8.130449556224951024e+00
1.869151119656018807e+02 -1.710057355677564672e+00
1.467695296248622583e+02 -8.920334113562171652e+00
9.713297359792646546e+01 1.305828382688086364e+01
5.198204686718354139e+01 4.812293096844385332e+00
2.709793074985331174e+01 1.022999622396207720e+01
2.319515340706208804e+02 -5.349074098239875452e-01
1.670762457645240033e+02 8.756723111031359252e+00
1.568680445428576320e+02 -4.163162488055360377e+00
1.469464895805512583e+02 1.096728964203268708e+00
-3.290429274889575595e+01 1.130536563540767148e+01
2.269262096856646735e+02 -1.388278366881078529e+00
1.970043474940197825e+02 4.228428695529214743e+00
-1.083126773032599317e+02 -1.035133044379574940e+01
-8.311826261248198477e+01 -8.068696950290586978e-01
3.321958399900889276e+02 1.381329889246516807e+01
1.221260920878343512e+02 1.146992585963708677e+01
9.701938926807353880e+01 5.906442575323538335e+00
1.966248066040507751e+02 -1.687311392485027284e+01
2.464491992318415043e+02 -2.781009537953354283e+01
2.666287880497012566e+02 -1.715023199752924299e+01
3.215707409351808792e+02 -2.216434009720098075e+01
7.189765870622584032e+01 3.996563997193637863e-01
1.068166178012725140e+02 -5.206123065088728019e+00
2.202025679852884110e+01 6.229439254840867690e+00
2.670317323055760994e+02 5.923089144009839657e+00
-1.329998412521895830e+02 4.867705439544367962e+00
8.691399859078059364e+01 -7.963577715352460062e-02
1.270612896511645147e+02 8.291416841194509502e+00
2.270688357517346105e+02 7.618630299434810738e+00
6.675543117637732848e+01 -8.470289897435137050e+00
1.767650984251170314e+02 -9.473190002016766087e+00
7.176839793240179688e+01 -7.510637841257738145e+00
1.320482483604347408e+02 7.255030312061580666e+00
2.270778445532602632e+02 7.593379303886900189e+00
5.168950645984445913e+01 -1.235808497459779076e+01
6.208501112430393221e+01 1.055401529580160158e+01
-3.182764653492938578e+00 -5.391361501575928195e+00
1.166748180494525400e+02 -1.453337034715413623e+01
2.369212079418377073e+02 -4.630369975531918869e-01
2.770835782560393454e+02 8.740331907970237069e+00
8.702740263137337706e+01 7.104595748581744807e+00
6.980210958028433055e+00 4.541136569158706671e+00
-3.131604678755375293e+00 -2.335190511328319118e+00
-8.845807368612966570e+01 -1.877628455835611376e+01
-9.345624185410916596e+01 -1.867081912342537109e+01
1.869431902731093089e+02 2.133308031217152345e-01
