X,Y
-7.809236713811162,-1.2016630477715873
-7.144160873570096,0.22813059780774148
-5.3888628934070955,-3.3995677840072664
-5.625878457066465,-4.638838404924812
-4.284051420056116,-5.876166308307721
2.6954454489512583,-8.281016145015261
-3.532510685219828,-2.4168839095792722
-6.071124951023499,0.5817448252177146
-7.7350132720189615,0.38066082228218623
-0.022488180602763044,-9.049114403368524
-7.753580766249133,0.15985741773912396
-6.944088326256187,-1.5619345937299456
-4.395233650205089,-1.9193107717710212
-6.786571892501429,0.7730817636291006
-3.5279861711472,-7.354134444780842
-5.3557586104928685,-7.283174271331987
-4.774633574036398,-1.2090227858479101
0.07186773460700305,-9.65661712665069
-7.1487281532197855,0.947921752218913
-4.981869294091089,-8.483274382080356
2.6476678009025405,-8.838680301915755
-6.227788334563547,-1.1520134291880573
-9.286403407548109,-1.0657097778754114
-5.719071801788937,-3.237716518992473
-5.158322139039637,-1.3734736391420652
-0.8220669823512177,-7.47788985767131
-4.501663220372304,-0.6361865996515348
-5.854666325158008,-0.711168430763039
-4.460501576627358,-10.319150112866758
-7.268035039167816,-0.07919895349172437
-8.269348492638226,-0.4260571719553302
-7.710567606658925,0.9451102921725474
-3.7896204995300753,-5.768050573009002
-7.826838422082853,-7.4816980583727615
-0.9640038915452722,-9.34865747157715
-5.720871480825348,-0.6649147804432504
3.742335128498441,-13.63233689349022
0.24477201606439192,-10.022817804309081
-0.33519024088418425,-10.513523743752495
-7.542335070396444,-0.98923895833654
1.3515411270983875,-9.4635562202612
-0.22513399109104176,-9.970164093891091
2.7139778197779787,-10.235822111999795
-12.712683310678226,-5.215841505766647
0.037163864592191155,-8.37781428544172
-0.3452742038209244,-5.218672606597426
2.3173889782645176,-10.215089931800344
-0.21284130396961976,-8.726048199625447
-5.111627994937008,-7.456921804730724
0.14045662764023825,-7.604830574295121
-5.137307013943185,-0.7958964629550034
-2.8096580661154142,-7.6336435415997554
-8.07130759350615,0.12404329882707557
-6.068328308328605,-1.7364019272635502
-4.181125013349059,-8.11246334045053
-5.607717772565683,-6.555753261849165
-3.735493838888138,-0.2871900804937184
-4.360108745972376,0.4568458237569426
-3.462470185098613,-9.51512501322734
-5.560836278088209,-2.9550386256629046
-8.66196165496034,0.6835885525588203
2.674860917766126,-10.943576359963489
0.13975314393043034,-6.845157430563988
-9.866563488107523,-0.866883370861756
-3.8183813117484835,-2.2148945360776966
-8.037923477605908,2.1417399947320077
0.20538428501000575,-9.646188477433434
-7.788379642188327,-1.066510148308084
-4.101649879781098,-11.2155034324006
-6.261214027305412,-0.23831156085461025
-7.629604425585153,-10.676415754509028
-0.742813816840919,-9.69700058023673
-5.156293308870817,-9.227283789276651
1.487594898094018,-7.6963263639579775
-4.894752230314792,-1.6161974151049587
-8.654196293474923,-7.885255178568001
-4.5282952042946025,-0.9741456652128758
-4.978424212771737,-7.039623598428665
-7.440133712050177,0.16154592237906718
-5.067562595067638,-1.7044350968918582
-4.6043196407665485,-1.6533575635052866
-6.852309792531548,-0.5998258151197556
-2.1175291855617973,-8.954379924335582
-2.056975689856179,-5.876581728093579
-1.1734926930421299,-10.97412680591337
-5.08064408248147,-6.355580745796507
-7.059990242750581,-8.756718350672434
-2.0797450400759367,-11.185695297650366
-4.961498398408386,-2.105819179186458
-4.803777574016638,-3.2405086104833565
-2.0539466714639367,-7.7513448881082425
-1.631377572600873,-10.799063108478098
-2.4430002202368772,-9.579487119920707
3.227485127779736,-12.008748352702368
-3.705929113737236,-9.492131216637569
-3.317215715952534,-11.431998301750854
-7.464189285173699,-0.16555428589503463
-7.592550198330013,-1.6989593567517525
-7.093439605263409,-7.3990083544817535
-4.636744299178117,-6.80973433129236
-7.049050489284949,-3.55051947349141
-2.7315328135048222,-1.5537437594375936
-6.083656335789932,-0.3811601738027175
-7.136145285801789,-0.3167002548481979
-6.293839023551426,-2.6026592233722425
-5.159888162746467,-1.703000613218133
-6.987849190404109,-0.6374422809102476
-6.519575422201675,-1.9703445904779866
-4.042816584165126,-0.7557336596655959
-0.7298020609472458,-9.654163221034784
-0.858459408229644,-9.278560485695829
-5.063299713675351,-3.0254303437548065
-7.295553845412215,1.5631502366572492
-4.421605038383703,-7.3618879265591906
0.5214870896122421,-8.233730817390843
-7.377757683401182,-8.427631827196732
-7.074956682539828,-1.119442154160152
-4.423154599425782,-2.4140027316312977
-3.990222844380083,-1.8227129751747169
-8.07153204565328,0.8244320473311002
-7.7028420190583144,-1.165306585540474
-4.811096532827019,-0.835108281501854
-5.8096052286383895,-1.3505467925273262
0.32041855277313575,-10.25951310857395
-4.6773935953506385,-1.583442271473414
-7.717968090346905,0.3521809174861868
0.3543076245093343,-8.351630861399371
-0.07903067320817284,-9.754911090970834
-6.992330656285726,-0.9790503825791619
-7.8957647755548,0.05610949903939641
-7.081302707714214,-4.381070666370487
3.4455831778889037,-8.333294442980302
-6.484196674938465,-1.9258620454436972
-6.91945843509913,-7.224412561503765
-5.914354075053184,-0.578839391253031
-8.75334390213525,-0.8808446237435021
-5.266711004912772,-8.992855606866204
-5.813086849867565,-2.57428504855468
-6.675919515086701,0.3575592859506164
-7.77306634561341,-9.002504698013276
-1.9518470075464074,-7.2914346665737435
-4.402096654432858,-2.3480173560706707
-8.225756423932353,-2.431698782199028
-0.35244233290292193,-9.636845318039203
2.502491045326824,-11.476371995826684
-3.3674939056645257,-6.544892642230904
-3.2622640930353053,-1.498797530492116
-7.890114808006772,-0.8803211398854831
-7.515396085206676,0.21812335444275555
-8.393236940234305,0.10469636949874861
-6.066680335649262,-0.9241097086694521
-6.790498187523971,-0.17134148320647713
-9.465809577323526,-4.767917602155999
-6.838311752465616,1.370043727158822
-0.5287340111828627,-7.846949125550196
-2.286265048746192,-7.957950390113313
-0.4630300887537795,-8.866810998471113
-1.040889252823963,-7.0954471612587495
-7.155842298563605,-0.589529325313491
-9.835346441638833,-6.547818975551009
-6.7832039821824885,-0.9976331716279773
-7.209341733041002,-5.1644447308280625
-7.694201310225989,-0.39334720978886206
0.6271859890289848,-9.613605295648355
-6.076064551710141,-9.40961397328502
-0.1509940007727574,-11.58982248736997
-5.623055250588897,-0.7002920383021719
-4.5656777985664965,-0.5758686103715982
-6.147926128468729,-0.8081755413284765
-7.026685301351193,-2.6312564630359763
-4.690928386143423,-7.717120551839461
-6.477278324443543,-7.037034632416191
-0.9398485017327959,-7.830219612762832
-1.464677598285998,-10.266477866333945
-8.150036289925263,0.31466022626630774
-7.517171246692599,0.9080817080603611
-5.889958663282118,-8.842585895252787
-5.502959731942018,-13.327529757874451
1.7309400247524693,-9.668064939960837
-5.4812370969751925,-10.437212699731298
0.21338529000451933,-10.998249600654445
2.8724689636497858,-6.728052991437537
-2.0736269901134823,-10.73519638679649
-0.16339412375751766,-11.346526484987058
-7.185308125731376,-0.7902188938858115
-5.086888464842151,-2.654738761364501
-4.173892101035001,-1.4755500581163687
-3.859537347681405,-9.231667098529247
-7.571482606261043,0.4744396524798642
-4.651724821359298,-1.1276856136023183
-7.1340285842348665,-10.194486793642255
-7.775684090584865,-6.580752764721264
-7.422648306871287,-0.22360216681991443
-8.461582057370565,-6.0546042716880475
-5.766990203213372,-0.28637210310730565
-6.503371306198081,-2.887692492942711
-5.045333280670224,-1.4765778993373582
-2.5991896827675114,-1.7641521559253674
-5.125581785790298,-2.031454466246455
-4.44843424429688,-6.899081679015175
-0.2865237151883585,-7.319128163852954
-7.056818990758023,0.045700359656647344
-4.482033813595055,0.014602892602128437
-3.5671043111694964,-0.8059576219586353
-7.795180533957058,-6.4615129657807895
-8.16066927619483,-10.207510055190571
0.589354639448568,-8.758511866947108
-8.354127260494689,-4.566395418807108
-6.720540936114219,-7.958493086782972
-6.731927712694246,-5.475185827393737
-4.170407442150212,-0.8162496606234513
0.18269145631669767,-11.878976600192418
-4.558730005940122,-1.9304075779177976
-5.410027569536249,-8.06254169354834
-5.958884778657334,0.2011956185722773
1.231915337885163,-7.160746128342778
-5.361760715839567,-5.428220253704529
-7.069084588990215,0.48384437410386893
-6.424055440659673,-1.6449462443389269
-0.9205933210428772,-8.543918711411747
-6.03677332748652,-8.980325968478807
-5.085919904650702,-1.4358930637355252
-0.6176864965246164,-9.487365645642724
-7.897824988414749,-1.0357949984820678
-0.15445592683769613,-10.81646711677283
-3.890326364657587,-8.490058309830891
1.7317954216355298,-13.052144625035984
-6.208943518463283,-9.991351283492218
-4.510248635778296,-9.983233472700705
-5.305434087108854,-1.182777432070647
-6.453060180819255,-1.1035936442435674
2.626897309140176,-8.312141349349627
-10.207181224138582,-7.5896846138537395
-7.739412087244515,-0.34393581336948237
-6.220130880280715,-1.183629270016333
-5.999530555229198,-0.7356056345341658
0.8797990874053603,-7.71704785733178
-3.2801544130344538,-0.7896121332995282
-4.867505178876011,-2.632725852885045
-2.3228010460797224,-8.505043464043768
-0.11753344444073657,-9.642609046314929
-3.734408748762105,-1.017575219977799
-7.3194919273559025,-8.177421320709552
0.3399952007882405,-8.243985599758322
0.25104888072664333,-9.53577598062396
-0.9376637022285956,-11.540668441854887
-7.336147113402337,-7.800737913567437
-6.733336633302277,-9.92054357137151
-4.224465929818061,-1.7198090219591113
-9.066027636136804,-0.5110542569398674
-4.614466449550278,-8.690144860250866
-5.0012217034053394,-3.5478839045884056
-4.3346186404909925,-11.087596997542116
-7.372989940857711,-5.543742657822749
-6.876198112858489,-0.7184663107746551
-7.532015223726584,-1.02382852759469
0.2442836453658003,-8.983060466731521
2.9442569249301456,-6.737526186831137
-8.090737482207173,0.09248505176578695
-7.1808155463698355,0.0832438671372257
-1.4391717710907757,-10.621604926319666
-7.61096634478693,-0.4268336554432366
0.5504220509199651,-9.547198226078738
-2.9402916502498604,-1.4758872484878365
-4.189016148548623,-1.4197272347355883
-4.030454933754731,-1.3349195854305473
-5.429245592359821,-9.304328738058835
-4.504113467622489,-2.4663523047847224
-5.270503438852778,-0.7199802674143142
-5.387291004816475,-2.538625441080389
-7.891368917607647,-0.6480062815114583
-6.946015041072641,-0.531452776533528
0.44370271110897397,-10.153728787097757
-5.548757688642845,-0.032200175454688784
-7.239445408616033,-1.0496818708556805
-5.832174651357431,-7.848447057565178
-4.560396420138798,-1.605584146486555
-4.31794859851091,-9.196352572370136
-5.614886788098202,-2.3172201510503827
-0.6125698382734374,-9.822856623948015
-7.708204655704784,-0.26122557331829954
-7.0042642305628275,0.5266758173592765
-5.5595487703322295,-1.4024609541380553
2.3842834979650647,-7.388571790197833
-2.256475644834528,-8.231471229009239
-4.8367035754137016,-6.707913364335016
-7.420376683987181,-0.22099757555648203
-7.4410732913056625,0.17382113711367925
-4.246904156040183,-0.7421851260132856
-5.553539053509398,0.7381764018844632
-0.5966885343373027,-9.942493296332904
0.7250053963307329,-11.58254494440195
0.45690975594469163,-7.976753486782635
-6.37845003779913,-5.999132674587995
-6.274757343535654,-0.624803110124917
-3.6666417238929627,-2.4417453951875343
0.9640390829189478,-9.637329800960709
-0.8157166247798302,-12.165666001976644
0.7659253452916281,-11.045033410748358
-6.853507261179204,0.11804663228069195
-8.309693236286837,0.3739132360035625
-5.613987956159835,-8.334217580145127
-6.110274594051742,-1.1568937237345862
1.9380935783017357,-9.66010604596059
0.7519135729905998,-11.0517674557977
-5.276892588190923,-2.6400469054585565
-4.849873800007944,-2.552640838144682
-6.336309054216448,0.49364805755023033
-6.9358901303078495,-6.499667831296003
0.578323464885347,-10.16901992459238
-7.343813487379964,-10.478296953545902
-11.079791750593643,-2.566051054184207
-7.549249773199636,0.24152457429179713
-5.803531243069733,-3.656515033586659
-4.472135130545345,-2.0677987839669156
-5.57887572999091,-1.229396195023982
-7.0977899505818,-0.3868887129056593
0.43385150546413187,-6.515722448819697
-4.604340669769497,-2.8360210082832227
-5.788800427355582,-1.8836052878525649
-5.838591766900102,-2.1505109572679055
-6.320996231478583,-4.544950837562088
0.31995355936607695,-9.81324207378596
-7.314192283523343,-0.2870196074703987
-7.290681766028713,0.9698224376759501
-5.379264279827263,-6.647082105173837
-2.3192015383981284,-11.333363078623554
-7.313381003631015,0.35052069612053977
-4.054071225578066,-0.869883796250801
-4.307835746479796,-1.4629112743025976
-6.582672409657915,-5.059076169858068
-4.254842278171296,-12.242240952495973
-7.6985339727838245,1.4815916637815154
-4.361759620243791,-1.1945679154750808
-5.319022278941047,-4.560622655439812
-4.89954301169334,-5.180231871543322
-6.4665920858932955,0.5394772093849003
-3.608565953858742,-1.7307180934819988
-7.780800331424894,-9.264046513653483
0.3165839622401852,-11.906325430432524
-2.5216912048479356,-11.602562463386406
-6.841167831296385,-0.04852074862243604
-3.567961283123646,-5.059908193946619
-4.215354396503409,-0.5426386530934555
-5.290041726278361,-2.2843793485864716
-6.151302109172626,-4.194159421127922
-4.323366505957029,-8.318310456970423
0.9685447275834351,-7.6246296486801
-0.7176162224155502,-11.608775038217619
-5.298258264126964,-2.60104878546705
-7.7295341196723015,-7.448547539088764
-6.521087382985078,-2.6719876868031207
-0.8922321115113843,-12.012385155629241
0.5761209695961897,-7.612840853598083
-2.8336997714656387,-2.7167000983874567
-7.518727318646837,0.5362159362972693
1.2972026126404557,-7.357803753933322
-7.442366752088331,-0.36028982931525744
0.5816644567108931,-9.893098992427921
-5.478324514810468,-3.0462791752940195
-2.0758161311939602,-12.989172495920124
-1.4380055898400115,-8.206286666583562
-6.385934401082723,-1.1987525215031924
-7.319576398600113,1.099571024474794
-3.500969851195367,-7.538314089304089
-4.504958678872272,-3.8342444868285024
0.824676299641039,-6.945390840091435
-7.66969546355254,-7.818380560322853
-2.0804365331006514,-7.232922415717232
-7.292822313690529,-8.454758987171367
-5.702800836521631,-6.7976363640300015
-3.7159876797507136,-1.6470095526998652
-7.098449357142062,-0.1681215897968755
-4.456520320213322,-1.2485843608484757
-5.133964072503062,-2.4774194054784355
-9.757874469094688,-4.914688069086655
-7.354269196755176,-0.9000802771597146
-4.797832075492705,0.18107541449034414
-2.56115758375537,-8.513394489133113
-2.4513699856209534,-7.829080559158015
-4.4268294959229015,1.0642796138305286
-5.778063692103748,-9.848185520290555
-4.22196130540879,-1.5685282887612495
-6.813505924997701,0.15018075919460938
-6.717139724097331,0.10855739912223844
-7.530416545645687,-0.10825641582504394
-8.30868714224344,-5.943044418641418
-5.394584575486558,-7.779005714454984
-7.495421896052205,1.1381899087843896
-4.197976123595376,-6.011422699558467
-5.354325246672695,-0.2747855158127186
-8.62242870106086,-6.39275980563677
-7.612492407021838,-0.41873886617142736
-8.206125968395813,0.29932035251395916
-5.511295200486038,-9.075704517389434
-6.0606094032138955,-10.825680267799981
-0.6595733312033172,-6.548354900876073
-7.414299167430608,-0.34305652344565263
1.0987473357526079,-9.347493595718896
-2.192469718442652,-1.277114216127197
-7.0446843285944745,-0.18452249510472532
-3.5264519472751554,-5.481389426560805
1.1671363251816824,-11.685156448920257
-8.076438882723647,0.1914554109164447
-6.604058594055718,-0.716111772601723
-3.5686176614111926,-4.474194820342483
-5.703873026330231,-7.798048719219198
-8.754473803225093,0.010047132413689402
1.6936941410088076,-7.596107583297448
-4.7457509947472145,-4.668088112074539
-6.882771006885259,-8.290762923080203
-7.239459946827109,0.8848685313487735
